SMILES,pIC50,mol,num_atoms,logP,formula
O=C(O)CN1CCN(c2cc(-c3cnc4ccc(N5CCCC5c5cccc(F)c5)nn34)ccn2)CC1,5.57,<rdkit.Chem.rdchem.Mol object at 0x7ff771e37300>,37,3.478500000000002,C27H28FN7O2
CC(=O)Nc1ccc(-c2nc(Nc3ccc(N4CCOCC4)cc3)ncc2C(F)(F)F)cc1,5.57,<rdkit.Chem.rdchem.Mol object at 0x7ff771e37370>,33,4.701000000000003,C23H22F3N5O2
N#Cc1ccc(-c2nc3cc(C(N)=O)ccc3n2CCN)cc1,5.58,<rdkit.Chem.rdchem.Mol object at 0x7ff771e373e0>,23,1.63258,C17H15N5O
Cc1ccc(-c2nc3cc(C(N)=O)ccc3n2CCN)cc1,5.58,<rdkit.Chem.rdchem.Mol object at 0x7ff771e37450>,22,2.0693200000000003,C17H18N4O
Cc1cccn2nc(Nc3ccc(S(C)(=O)=O)cc3)nc12,5.58,<rdkit.Chem.rdchem.Mol object at 0x7ff771e374c0>,21,2.18482,C14H14N4O2S
NCCn1c(-c2ccc(O)cc2O)nc2cc(C(N)=O)ccc21,5.6,<rdkit.Chem.rdchem.Mol object at 0x7ff771e37530>,23,1.1721,C16H16N4O3
CN1CCN(c2cccc(Nc3nc4c(-c5ccccc5S(C)(=O)=O)cccn4n3)c2)CC1,5.6,<rdkit.Chem.rdchem.Mol object at 0x7ff771e375a0>,33,3.295200000000002,C24H26N6O2S
Nc1nc(Nc2cccc(S(N)(=O)=O)c2)nn1C(=O)c1c(F)cccc1F,5.6,<rdkit.Chem.rdchem.Mol object at 0x7ff771e37610>,27,1.218,C15H12F2N6O3S
CN(C)c1ccc(Nc2nc(N)n(C(=O)c3c(F)cccc3F)n2)cc1,5.6,<rdkit.Chem.rdchem.Mol object at 0x7ff771e37680>,26,2.6366000000000005,C17H16F2N6O
c1nc(-c2cn(CC3CO3)nn2)c2cc[nH]c2n1,5.61,<rdkit.Chem.rdchem.Mol object at 0x7ff771e376f0>,18,0.6151999999999997,C11H10N6O
Cc1ccccc1Oc1cnc2[nH]cc(C(=O)NC(C)C)c2n1,5.63,<rdkit.Chem.rdchem.Mol object at 0x7ff771e37760>,23,3.1968200000000007,C17H18N4O2
COc1ccc(-c2nc3[nH]cc(Cl)c(NCC4CCNCC4)c-3n2)cc1OC,5.64,<rdkit.Chem.rdchem.Mol object at 0x7ff771e377d0>,28,3.6586000000000016,C20H24ClN5O2
NCCCn1c(CCN)nc2cc(C(N)=O)ccc21,5.66,<rdkit.Chem.rdchem.Mol object at 0x7ff771e37840>,19,-0.0147999999999995,C13H19N5O
O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1Nc1cccc(OCCNc2ccnc(F)c2)c1,5.67,<rdkit.Chem.rdchem.Mol object at 0x7ff771e378b0>,34,3.672500000000001,C25H20FN5O3
CC(C)(C)OC(=O)N1CCc2ccc(Nc3nc4c(-c5cccc6c5OC(F)(F)O6)cccn4n3)cc2CC1,5.67,<rdkit.Chem.rdchem.Mol object at 0x7ff771e37920>,39,5.797100000000005,C28H27F2N5O4
COc1ccccc1-c1cccn2nc(N)nc12,5.67,<rdkit.Chem.rdchem.Mol object at 0x7ff771e37990>,18,1.9870999999999996,C13H12N4O
CS(=O)(=O)c1cccc(-c2cccn3nc(N)nc23)c1,5.67,<rdkit.Chem.rdchem.Mol object at 0x7ff771e37a00>,20,1.382,C13H12N4O2S
Nc1nc(Nc2ccc(C(=O)O)cc2)nn1C(=O)c1c(F)cccc1F,5.68,<rdkit.Chem.rdchem.Mol object at 0x7ff771e37a70>,26,2.2688000000000006,C16H11F2N5O3
Cc1cccc(Nc2nc3cccc(-c4cccc(C(C)C)c4)n3n2)c1,5.7,<rdkit.Chem.rdchem.Mol object at 0x7ff771e37ae0>,26,5.5717200000000044,C22H22N4
CN(c1[nH]cnc2nccc1-2)C1CC(NS(=O)(=O)C2CC(C)(CC#N)C2)C1,5.7,<rdkit.Chem.rdchem.Mol object at 0x7ff771e37b50>,27,1.87848,C18H24N6O2S
CS(=O)(=O)c1ccc(-c2cccn3nc(NCCc4cccnc4)nc23)cc1,5.7,<rdkit.Chem.rdchem.Mol object at 0x7ff771e37bc0>,28,2.849400000000001,C20H19N5O2S
NC1CCCCC1Nc1cc2nc[nH]c(=O)c2c(Nc2cccc3c(Cl)c[nH]c23)n1,5.74,<rdkit.Chem.rdchem.Mol object at 0x7ff771e37c30>,30,3.8782000000000014,C21H22ClN7O
O=c1[nH]c2cnc(-n3cnc4cc(C(F)(F)F)ccc43)nc2n1C1CCOCC1,5.75,<rdkit.Chem.rdchem.Mol object at 0x7ff771e37ca0>,29,2.828800000000001,C18H15F3N6O2
CC(C)COc1ccccc1-c1cccn2nc(Nc3ccc4c(c3)CCNCC4)nc12,5.75,<rdkit.Chem.rdchem.Mol object at 0x7ff771e37d10>,32,4.862900000000003,C26H29N5O
O=C(Nc1nc2cccc(-c3ccc(N4CCOCC4)cc3)n2n1)C1CC1,5.75,<rdkit.Chem.rdchem.Mol object at 0x7ff771e37d80>,27,2.5814000000000004,C20H21N5O2
CN(c1ccnc2[nH]ccc12)C1CCCCC1,5.75,<rdkit.Chem.rdchem.Mol object at 0x7ff771e37df0>,17,3.331800000000002,C14H19N3
NC(=O)c1cnc(NC2CCCCC2N)nc1Nc1cccc(-n2nccn2)c1,5.76,<rdkit.Chem.rdchem.Mol object at 0x7ff771e37e60>,29,1.5815999999999988,C19H23N9O
O=C1CCC=CCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)N1,5.77,<rdkit.Chem.rdchem.Mol object at 0x7ff771e37ed0>,28,4.554500000000003,C22H20N4O2
Cc1ccccc1-n1cc(-c2ccn(C)n2)c2n[nH]c(N)c2c1=O,5.77,<rdkit.Chem.rdchem.Mol object at 0x7ff771e37f40>,24,2.00492,C17H16N6O
CC(=O)NC1CCc2ccc(Oc3cnc4[nH]cc(C(=O)NC(C)C)c4n3)cc21,5.77,<rdkit.Chem.rdchem.Mol object at 0x7ff771e38040>,29,3.011800000000002,C21H23N5O3
Cc1ccc(-n2cc(-c3cccn4nc(Nc5ccc(C6CCN(C(=O)OC(C)(C)C)CC6)cc5)nc34)cn2)cc1,5.77,<rdkit.Chem.rdchem.Mol object at 0x7ff771e380b0>,41,6.748520000000006,C32H35N7O2
CN1CCN(c2cccc(Nc3nc4c(Oc5ccc(S(C)(=O)=O)cc5)cccn4n3)c2)CC1,5.78,<rdkit.Chem.rdchem.Mol object at 0x7ff771e38120>,34,3.4205000000000023,C24H26N6O3S
Cn1cc(C2=C(Nc3cccc(OCCNc4ccnc(F)c4)c3)C(=O)NC2=O)c2ccccc21,5.79,<rdkit.Chem.rdchem.Mol object at 0x7ff771e38190>,35,3.682900000000002,C26H22FN5O3
NCCCc1nc2cc(C(N)=O)ccc2n1CCN,5.8,<rdkit.Chem.rdchem.Mol object at 0x7ff771e38200>,19,-0.0147999999999995,C13H19N5O
NCCn1c(-c2cncnc2)nc2cc(C(N)=O)ccc21,5.8,<rdkit.Chem.rdchem.Mol object at 0x7ff771e38270>,21,0.5508999999999992,C14H14N6O
N#Cc1ccc2ncn(-c3ncc4[nH]c(=O)n(Cc5c(Cl)cccc5Cl)c4n3)c2c1,5.81,<rdkit.Chem.rdchem.Mol object at 0x7ff771e382e0>,30,3.6852800000000014,C20H11Cl2N7O
CCn1c(-c2ccnc(N)n2)cc(C(N)=O)c1-c1cc(Cl)ccc1C,5.81,<rdkit.Chem.rdchem.Mol object at 0x7ff771e38350>,25,3.2749200000000016,C18H18ClN5O
CN1CCN(c2ccc(NC(=O)Nc3nc4cccc(-c5ccc(S(C)(=O)=O)cc5)n4n3)cc2)CC1,5.82,<rdkit.Chem.rdchem.Mol object at 0x7ff771e383c0>,36,3.1956000000000016,C25H27N7O3S
Cn1cc2c(Nc3nc(NC4CCOCC4N)cc4cc[nH]c(=O)c34)cccc2n1,5.82,<rdkit.Chem.rdchem.Mol object at 0x7ff771e38430>,30,2.0814999999999992,C21H23N7O2
O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1Nc1cccc(OC2CCN(c3ccnc(F)c3)C2)c1,5.83,<rdkit.Chem.rdchem.Mol object at 0x7ff771e384a0>,36,3.8393000000000015,C27H22FN5O3
COc1cnc(-c2cccn3nc(Nc4ccc(C5CCN(C(=O)OC(C)(C)C)CC5)cc4)nc23)cn1,5.83,<rdkit.Chem.rdchem.Mol object at 0x7ff771e38510>,37,5.053000000000004,C27H31N7O3
O=C(CCCCCCCC(=O)N1CC=CCCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1)NO,5.83,<rdkit.Chem.rdchem.Mol object at 0x7ff771e38580>,40,5.790600000000004,C31H37N5O4
COc1ccc(-c2nc3[nH]cc(Cl)c(NCC4CCNCC4)c-3n2)cc1,5.84,<rdkit.Chem.rdchem.Mol object at 0x7ff771e385f0>,26,3.650000000000002,C19H22ClN5O
CN1CCN(c2cccc(Nc3nc4c(NCc5ccc(F)cc5)cccn4n3)c2)CC1,5.84,<rdkit.Chem.rdchem.Mol object at 0x7ff771e38660>,32,3.975900000000002,C24H26FN7
CC1CCN(Cc2cccc(F)c2F)CC1N(C)c1[nH]cnc2nccc1-2,5.84,<rdkit.Chem.rdchem.Mol object at 0x7ff771e386d0>,27,3.534500000000002,C20H23F2N5
Nc1[nH]nc2ccn(-c3ccccc3Cl)c(=O)c12,5.85,<rdkit.Chem.rdchem.Mol object at 0x7ff771e38740>,18,1.9494,C12H9ClN4O
Cc1ccnc(Nc2nc3cccc(-c4cccc(C(C)C)c4)n3n2)c1,5.85,<rdkit.Chem.rdchem.Mol object at 0x7ff771e387b0>,26,4.966720000000004,C21H21N5
CN(c1[nH]cnc2nccc1-2)C1CC(NS(=O)(=O)C2CC(CC#N)C2)C1,5.85,<rdkit.Chem.rdchem.Mol object at 0x7ff771e38820>,26,1.4883799999999998,C17H22N6O2S
COc1cc(C(F)F)ccc1-c1cccn2nc(Nc3ccc(C4CCN(C(=O)OC(C)(C)C)CC4)cc3)nc12,5.85,<rdkit.Chem.rdchem.Mol object at 0x7ff771e38890>,40,7.200600000000008,C30H33F2N5O3
Nc1nc2c(-c3ccncc3)cccn2n1,5.85,<rdkit.Chem.rdchem.Mol object at 0x7ff771e38900>,16,1.3734999999999995,C11H9N5
CC(=O)NC1CCc2ccc(Oc3cnc4[nH]cc(C(=O)NC(C)C(=O)N5CC(C#N)C5)c4n3)cc21,5.87,<rdkit.Chem.rdchem.Mol object at 0x7ff771e38970>,36,1.9738799999999996,C25H25N7O4
COc1cccc(CNc2cccn3nc(Nc4ccc(N5CCN(C)CC5)cc4)nc23)c1,5.87,<rdkit.Chem.rdchem.Mol object at 0x7ff771e389e0>,33,3.8454000000000015,C25H29N7O
CN1CCN(c2ccc(Nc3nc4c(-c5ccccc5S(C)(=O)=O)cccn4n3)cc2)CC1,5.88,<rdkit.Chem.rdchem.Mol object at 0x7ff771e38a50>,33,3.295200000000002,C24H26N6O2S
CN1CCN(c2cccc(Nc3nc4c(Nc5cccc(S(C)(=O)=O)c5)cccn4n3)c2)CC1,5.88,<rdkit.Chem.rdchem.Mol object at 0x7ff771e38ac0>,34,3.371800000000002,C24H27N7O2S
NCCn1c(-c2ccc(O)cc2)nc2cc(C(N)=O)ccc21,5.89,<rdkit.Chem.rdchem.Mol object at 0x7ff771e38b30>,22,1.4664999999999997,C16H16N4O2
O=c1[nH]c2cnc3[nH]ccc3c2n1C1CCNCC1,5.89,<rdkit.Chem.rdchem.Mol object at 0x7ff771e38ba0>,19,1.1304,C13H15N5O
O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1Nc1ccc(OCCCNc2ccnc(F)c2)cc1,5.9,<rdkit.Chem.rdchem.Mol object at 0x7ff771e38c10>,35,4.062600000000002,C26H22FN5O3
O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1Nc1cccc(OC2CCN(c3ccnc(F)c3)CC2)c1,5.9,<rdkit.Chem.rdchem.Mol object at 0x7ff771e38c80>,37,4.229400000000003,C28H24FN5O3
CC(C)NC(=O)c1c[nH]c2ncc(Oc3cccc(C#N)c3)nc12,5.9,<rdkit.Chem.rdchem.Mol object at 0x7ff771e38cf0>,24,2.7600800000000003,C17H15N5O2
O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1Nc1cccc(OC2CCN(c3ccnc(F)c3)C2)c1,5.91,<rdkit.Chem.rdchem.Mol object at 0x7ff771e38d60>,36,3.8393000000000015,C27H22FN5O3
CNC(=O)c1cc(-c2ccc(OC)cc2)nc2c1[nH]c1cc(OC)ccc12,5.91,<rdkit.Chem.rdchem.Mol object at 0x7ff771e38dd0>,27,3.7599000000000022,C21H19N3O3
Cc1ccc(Cl)cc1-c1[nH]c(-c2ccncn2)cc1C(N)=O,5.91,<rdkit.Chem.rdchem.Mol object at 0x7ff771e38e40>,22,3.1994200000000017,C16H13ClN4O
NC1CCCCC1Nc1cc2cc[nH]c(=O)c2c(Nc2cccc3c(Cl)c[nH]c23)n1,5.91,<rdkit.Chem.rdchem.Mol object at 0x7ff771e38eb0>,30,4.483200000000002,C22H23ClN6O
CCc1cccc(Oc2cnc3[nH]cc(C(=O)NC(C)C)c3n2)c1,5.92,<rdkit.Chem.rdchem.Mol object at 0x7ff771e38f20>,24,3.450800000000001,C18H20N4O2
COc1ccccc1Nc1nc2cccc(-c3cccc(S(C)(=O)=O)c3)n2n1,5.92,<rdkit.Chem.rdchem.Mol object at 0x7ff771e38f90>,28,3.5520000000000014,C20H18N4O3S
CN1CCC(c2cccc(Nc3nc4c(-c5ccccc5N(C)S(C)(=O)=O)cccn4n3)c2)CC1,5.92,<rdkit.Chem.rdchem.Mol object at 0x7ff771e39000>,35,4.344900000000003,C26H30N6O2S
CC(C)Oc1ccc(C(F)(F)F)cc1-c1cccn2nc(Nc3ccc4c(c3)CCN(CC(=O)N(C)C)CC4)nc12,5.92,<rdkit.Chem.rdchem.Mol object at 0x7ff771e39070>,41,5.434700000000006,C30H33F3N6O2
CN1CCN(c2ccc(Nc3ncc4nc(Nc5ccccc5)n(C5CCCC5)c4n3)cc2)CC1,5.92,<rdkit.Chem.rdchem.Mol object at 0x7ff771e390e0>,35,5.180400000000004,C27H32N8
N#CC1CC(N(CC2CC2)C2COC2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,5.92,<rdkit.Chem.rdchem.Mol object at 0x7ff771e39150>,36,4.088580000000002,C25H29F3N6O2
CC1(C)C(=O)N(C2CCc3c(O)cccc32)c2nc(Nc3ccccc3)ncc21,5.93,<rdkit.Chem.rdchem.Mol object at 0x7ff771e391c0>,29,4.2375000000000025,C23H22N4O2
CC(C)(C)NC(=O)c1cnc(N)c2cc(-c3ccc(N4CCOCC4)cc3)sc12,5.93,<rdkit.Chem.rdchem.Mol object at 0x7ff771e39230>,29,3.9104000000000023,C22H26N4O2S
CN(C)C(=O)c1cnc(N)c2cc(-c3ccc(N4CCOCC4)cc3)sc12,5.93,<rdkit.Chem.rdchem.Mol object at 0x7ff771e392a0>,27,3.0839000000000016,C20H22N4O2S
CN(c1[nH]cnc2nccc1-2)C1CC(NS(=O)(=O)N2CC3CC(C2)O3)C1,5.94,<rdkit.Chem.rdchem.Mol object at 0x7ff771e39310>,26,0.1842000000000003,C16H22N6O3S
CCn1cc(Nc2nc3c(Oc4ccc(S(C)(=O)=O)cc4)cccn3n2)cn1,5.94,<rdkit.Chem.rdchem.Mol object at 0x7ff771e39380>,28,2.8851000000000004,C18H18N6O3S
COc1ccc(C(F)(F)F)cc1-c1cccn2nc(Nc3ccc4c(c3)CCN(C(=O)OC(C)(C)C)C4)nc12,5.94,<rdkit.Chem.rdchem.Mol object at 0x7ff771e393f0>,39,6.460500000000006,C28H28F3N5O3
Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CC(CN2CCC2)C1,5.96,<rdkit.Chem.rdchem.Mol object at 0x7ff771e39460>,26,3.0429000000000013,C20H23N5O
OCc1ccc(C2Nc3ccccc3-c3ccnc4[nH]cc2c34)cc1,5.96,<rdkit.Chem.rdchem.Mol object at 0x7ff771e394d0>,25,4.2371000000000025,C21H17N3O
Oc1ccc(C2Nc3ccccc3-c3ccnc4[nH]cc2c34)cc1,5.96,<rdkit.Chem.rdchem.Mol object at 0x7ff771e39540>,24,4.450400000000003,C20H15N3O
CN(C)C1CCC(n2cc(C(N)=O)c(Nc3ccc(OC(F)F)nc3)n2)C(C#N)C1,5.96,<rdkit.Chem.rdchem.Mol object at 0x7ff771e395b0>,30,2.51698,C19H23F2N7O2
CN(c1[nH]cnc2nccc1-2)C1CC(NS(=O)(=O)NCC2CC2)C1,5.96,<rdkit.Chem.rdchem.Mol object at 0x7ff771e39620>,24,0.7106999999999999,C15H22N6O2S
c1ccc(Nc2nc3ccccn3n2)cc1,5.96,<rdkit.Chem.rdchem.Mol object at 0x7ff771e39690>,16,2.4729,C12H10N4
CCOc1ccccc1-c1cccn2nc(Nc3ccc4c(c3)CCN(C(=O)OC(C)(C)C)CC4)nc12,5.96,<rdkit.Chem.rdchem.Mol object at 0x7ff771e39700>,37,5.874300000000005,C29H33N5O3
CC(C)(C)OC(=O)N1CCC(c2ccc(Nc3nc4c(-c5cnn(-c6ccc(F)cc6)c5)cccn4n3)cc2)CC1,5.96,<rdkit.Chem.rdchem.Mol object at 0x7ff771e39770>,41,6.579200000000006,C31H32FN7O2
CN(c1[nH]cnc2nccc1-2)C1CC(NS(=O)(=O)N2Cc3cn(C)nc3C2)C1,5.97,<rdkit.Chem.rdchem.Mol object at 0x7ff771e397e0>,28,0.4604000000000006,C17H22N8O2S
CC(C)COc1ccc(C(F)(F)F)cc1-c1cccn2nc(Nc3ccc4c(c3)CCNCC4)nc12,5.97,<rdkit.Chem.rdchem.Mol object at 0x7ff771e39850>,36,5.881700000000006,C27H28F3N5O
Cc1ccc(Cl)cc1-c1nc(-c2ccnc(N)n2)c[nH]1,5.97,<rdkit.Chem.rdchem.Mol object at 0x7ff771e398c0>,20,3.07772,C14H12ClN5
C=CC(=O)Nc1cccc(CNc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,5.98,<rdkit.Chem.rdchem.Mol object at 0x7ff771e39930>,36,4.370600000000004,C26H30ClN7O2
O=C(CCCCCN1CC=CCCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1)NO,5.98,<rdkit.Chem.rdchem.Mol object at 0x7ff771e399a0>,36,5.093700000000003,C28H33N5O3
COc1cccc(CNc2cccn3nc(Nc4ccc(C)nc4)nc23)c1,5.99,<rdkit.Chem.rdchem.Mol object at 0x7ff771e39a10>,27,3.7970200000000016,C20H20N6O
CN1CCN(C(=O)c2ccc3c(c2)[nH]c2c(C(N)=O)ccc(-c4cccc(NC(=O)c5ccc(N(C)C)cc5)c4F)c23)CC1,5.99,<rdkit.Chem.rdchem.Mol object at 0x7ff771e39a80>,44,4.932000000000004,C34H33FN6O3
N#CC1CC(NC(C2CC2)C(F)(F)F)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,6.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e39af0>,36,4.908280000000003,C23H24F6N6O
O=c1[nH]c2cnc(-n3cnc4ccc(F)cc43)nc2n1Cc1cccc(F)c1F,6.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e39b60>,29,2.924100000000001,C19H11F3N6O
COc1cc(OC)cc(Oc2cnc3[nH]cc(C(=O)NC(C)C)c3n2)c1,6.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e39bd0>,26,2.905600000000001,C18H20N4O4
CC(=O)NC1CCc2ccc(Oc3cnc4[nH]cc(C(=O)NC(C)C)c4n3)cc21,6.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e39c40>,29,3.011800000000002,C21H23N5O3
COc1cccc(CNc2cccn3nc(Nc4ccncc4)nc23)c1,6.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e39cb0>,26,3.4886000000000017,C19H18N6O
N#Cc1cc(-c2cc(C(N)=O)c3[nH]c4cc(C(=O)N5CCOCC5)ccc4c3c2)ccc1F,6.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e39d20>,33,3.5701800000000024,C25H19FN4O3
NC(=O)c1cc(-c2ccccc2)sc1Nc1ccccc1,6.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e39d90>,21,4.257600000000002,C17H14N2OS
N#CC1CCCC(O)C1n1cc(C(N)=O)c(Nc2ccccc2)n1,6.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e39e00>,24,1.95128,C17H19N5O2
Cc1ccc(Cl)cc1-c1ccc(-c2ccnc(N)n2)[nH]1,6.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771e39e70>,20,3.6827200000000015,C15H13ClN4
CC(N)CNc1cc2nc[nH]c(=O)c2c(Nc2cccc3cc[nH]c23)n1,6.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771e39ee0>,26,2.3021,C18H19N7O
CCCS(=O)(=O)CC1CC(N(C)c2[nH]cnc3nccc2-3)C1,6.02,<rdkit.Chem.rdchem.Mol object at 0x7ff771e39f50>,22,1.9490999999999996,C15H22N4O2S
Cc1ccc(Cl)cc1-n1cc(-c2ccnc(N)n2)cn1,6.02,<rdkit.Chem.rdchem.Mol object at 0x7ff771e39fc0>,20,2.8733200000000005,C14H12ClN5
O=c1[nH]cnc2cc(NC3CCCNC3)nc(Nc3cccc4cc[nH]c34)c12,6.02,<rdkit.Chem.rdchem.Mol object at 0x7ff771e3a030>,28,2.7069,C20H21N7O
CN(c1[nH]cnc2nccc1-2)C1CC(NS(=O)(=O)CC2COC2)C1,6.03,<rdkit.Chem.rdchem.Mol object at 0x7ff771e3a0a0>,24,0.4424999999999996,C15H21N5O3S
CN1CCN(c2ccc(Nc3nc4c(-c5ccc(S(C)(=O)=O)cc5)cc(C(F)(F)F)cn4n3)cn2)CC1,6.03,<rdkit.Chem.rdchem.Mol object at 0x7ff771e3a110>,37,3.7090000000000014,C24H24F3N7O2S
CN1CCN(c2cncc(Nc3nc4cncc(-c5ccc(S(C)(=O)=O)cc5)n4n3)c2)CC1,6.03,<rdkit.Chem.rdchem.Mol object at 0x7ff771e3a180>,33,2.0851999999999995,C22H24N8O2S
Cn1c(C(N)=O)cc2c(-c3ccc(NC(=O)c4ccccc4)cc3)ncnc21,6.04,<rdkit.Chem.rdchem.Mol object at 0x7ff771e3a1f0>,28,2.9865000000000013,C21H17N5O2
Cn1ccc(-c2cn(-c3ccccc3Cl)c(=O)c3c(N)[nH]nc23)n1,6.04,<rdkit.Chem.rdchem.Mol object at 0x7ff771e3a260>,24,2.3499,C16H13ClN6O
CC(C)CN(CC1CC1)C1CCC(n2cc(C(N)=O)c(Nc3ccc(C(F)(F)F)cc3)n2)C(C#N)C1,6.04,<rdkit.Chem.rdchem.Mol object at 0x7ff771e3a2d0>,36,5.345780000000004,C26H33F3N6O
NC(=O)c1cc(-c2ccc(CN3CCOCC3)c(Cl)c2)cc2c1[nH]c1cc(-c3ccc(N4CCOCC4)nc3)ccc12,6.04,<rdkit.Chem.rdchem.Mol object at 0x7ff771e3a340>,42,5.471200000000005,C33H32ClN5O3
O=c1cc(-c2nc(-c3ccc(O)cc3)[nH]c2-c2ccc(F)cc2)cc[nH]1,6.04,<rdkit.Chem.rdchem.Mol object at 0x7ff771e3a3b0>,26,3.9437000000000015,C20H14FN3O2
Fc1cccc(Cl)c1-c1nc2c3ccccc3c3ccccc3c2[nH]1,6.05,<rdkit.Chem.rdchem.Mol object at 0x7ff771e3a420>,25,6.328800000000003,C21H12ClFN2
CC(C)NC(=O)c1c[nH]c2ncc(Oc3ccc(C#N)cc3)nc12,6.05,<rdkit.Chem.rdchem.Mol object at 0x7ff771e3a490>,24,2.7600800000000003,C17H15N5O2
C=C(Br)C(=O)Nc1cccc(-c2ncnc3[nH]cc(C(=O)OCC)c23)c1,6.05,<rdkit.Chem.rdchem.Mol object at 0x7ff771e3a500>,26,3.6487000000000016,C18H15BrN4O3
NC(=O)c1cc(-c2ccc(F)c(Cl)c2)cc2c1[nH]c1cc(C(=O)N3CCOCC3)ccc12,6.05,<rdkit.Chem.rdchem.Mol object at 0x7ff771e3a570>,32,4.351900000000003,C24H19ClFN3O3
NC(=O)c1cc(-c2ccccc2)sc1Nc1cccc(C(F)(F)F)n1,6.05,<rdkit.Chem.rdchem.Mol object at 0x7ff771e3a5e0>,25,4.671400000000001,C17H12F3N3OS
CC(C)(C)NC(=O)c1cnn2ccc(N3CCCC3c3cc(F)cnc3CO)nc12,6.06,<rdkit.Chem.rdchem.Mol object at 0x7ff771e3a650>,30,2.625500000000001,C21H25FN6O2
Oc1ccc(C2Nc3ccccc3-c3ccnc4[nH]cc2c34)cc1F,6.07,<rdkit.Chem.rdchem.Mol object at 0x7ff771e3a6c0>,25,4.589500000000003,C20H14FN3O
CC(=O)N1CCN(Cc2ccc(-c3cccc4nc(NC(=O)C5CC5)nn34)cc2)CC1,6.07,<rdkit.Chem.rdchem.Mol object at 0x7ff771e3a730>,31,2.4089,C23H26N6O2
CS(=O)(=O)N1CCCC(n2c(=O)[nH]c3cnc4[nH]ccc4c32)C1,6.07,<rdkit.Chem.rdchem.Mol object at 0x7ff771e3a7a0>,23,0.8024000000000003,C14H17N5O3S
O=c1[nH]c2cnc(-n3cnc4ccccc43)nc2n1C1CCOc2c(Cl)cccc21,6.08,<rdkit.Chem.rdchem.Mol object at 0x7ff771e3a810>,30,3.4838000000000022,C21H15ClN6O2
CCC(C(C)C)n1cc(-c2ccn(C)n2)c2n[nH]c(N)c2c1=O,6.08,<rdkit.Chem.rdchem.Mol object at 0x7ff771e3a880>,23,2.3144,C16H22N6O
CCCOc1ccc(Cl)cc1-c1cccn2nc(Nc3ccc4c(c3)CCNCC4)nc12,6.08,<rdkit.Chem.rdchem.Mol object at 0x7ff771e3a8f0>,32,5.270300000000005,C25H26ClN5O
O=C(CCCCCCCC(=O)N1CC=CCOCc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1)NO,6.08,<rdkit.Chem.rdchem.Mol object at 0x7ff771e3a960>,40,5.538300000000004,C31H37N5O4
CCCS(=O)(=O)NC1CC(N(C)c2[nH]cnc3nccc2-3)C1,6.09,<rdkit.Chem.rdchem.Mol object at 0x7ff771e3a9d0>,22,1.2060999999999995,C14H21N5O2S
COc1cccc(CNc2cccn3nc(Nc4cccnc4)nc23)c1,6.09,<rdkit.Chem.rdchem.Mol object at 0x7ff771e3aa40>,26,3.4886000000000017,C19H18N6O
Cc1cc(-c2cc(C(N)=O)c3[nH]c4cc(C5CCN(C(=O)OC(C)(C)C)CC5)ccc4c3c2)ccc1CN1CCOCC1,6.09,<rdkit.Chem.rdchem.Mol object at 0x7ff771e3aab0>,43,6.342120000000007,C35H42N4O4
CC(Nc1nc(Nc2cn(C)cn2)c2nccnc2n1)c1ncc(F)cn1,6.1,<rdkit.Chem.rdchem.Mol object at 0x7ff771e3ab20>,27,1.9991,C16H15FN10
C=CC(=O)Nc1cccc(-c2ncnc3[nH]cc(C(=O)OCC)c23)c1,6.1,<rdkit.Chem.rdchem.Mol object at 0x7ff771e3ab90>,25,2.926100000000001,C18H16N4O3
CC1CCN(S(=O)(=O)CC(F)(F)F)CC1N(C)c1[nH]cnc2nccc1-2,6.1,<rdkit.Chem.rdchem.Mol object at 0x7ff771e3ac00>,26,1.9482,C15H20F3N5O2S
Cn1c(C(=O)OCc2ccccc2)cc2c(-c3ccc(NC(=O)C(C)(C)C)cc3)ncnc21,6.11,<rdkit.Chem.rdchem.Mol object at 0x7ff771e3ac70>,33,4.976900000000004,C26H26N4O3
